Id;Titol;Autor;AnyCreacio;Etiquetes;RutaFitxer;Genere;BitrateKbps;EsStereo;DuradaSegons
507254;Bird Noise - 12.wav;SpaceJoe;2019;;https://cdn.freesound.org/previews/507/507254_6150892-hq.mp3;Foley;Kbps96;True;3,80331
9328;bird tweet.aif;tigersound;2020;AillamentAcustic|FoleyArt|LlenguatgeSonor|PaisatgeSonor|SoDielgetic|FontSonora;https://cdn.freesound.org/previews/9/9328_23035-hq.mp3;Electrònic;Kbps128;True;2,21993
519060;bird06.wav;l0vebliss;2020;Postprocessament|SoDielgetic|MonoStereoAmbisonic|FrequenciaDeMostratge|AillamentAcustic;https://cdn.freesound.org/previews/519/519060_3189774-hq.mp3;Urbà;Kbps360;True;4,99748
510945;Water Birds - 5.wav;SpaceJoe;2018;FontSonora|FrequenciaDeMostratge;https://cdn.freesound.org/previews/510/510945_6150892-hq.mp3;Urbà;Kbps360;True;3,00701
519059;bird07.wav;l0vebliss;2022;FrequenciaDeMostratge|PaisatgeSonor;https://cdn.freesound.org/previews/519/519059_3189774-hq.mp3;Foley;Kbps96;True;4,48548
581315;Bird - Pajaro 4.ogg;Lunevix;2018;FoleyArt|FrequenciaDeMostratge;https://cdn.freesound.org/previews/581/581315_4517415-hq.mp3;Foley;Kbps96;True;0,905833
507265;Bird Noise - 5.wav;SpaceJoe;2019;EnvolventADSR|AillamentAcustic|PaisatgeSonor|FoleyArt|SoDielgetic;https://cdn.freesound.org/previews/507/507265_6150892-hq.mp3;Ambiental;Kbps192;True;2,17145
114445;white_bellied_go_away_bird.wav;soundbytez;2019;FrequenciaDeMostratge|CaptacioDeCamp|Postprocessament|FontSonora;https://cdn.freesound.org/previews/114/114445_1578278-hq.mp3;Natura;Kbps96;True;9,8
485963;Birds - 3.wav;SpaceJoe;2018;;https://cdn.freesound.org/previews/485/485963_6150892-hq.mp3;Electrònic;Kbps360;True;5,96753
74825;01099 tweeting bird 1.wav;Robinhood76;2020;MonoStereoAmbisonic;https://cdn.freesound.org/previews/74/74825_321967-hq.mp3;Foley;Kbps360;True;9,52884
244987;small bird;VitaminL;2023;;https://cdn.freesound.org/previews/244/244987_660090-hq.mp3;Foley;Kbps96;True;3,75
9327;bird tweet 4.aif;tigersound;2022;Postprocessament|EnvolventADSR;https://cdn.freesound.org/previews/9/9327_23035-hq.mp3;Mecànic;Kbps360;True;2,19111
517734;Bird Sound #3;danlucaz;2022;;https://cdn.freesound.org/previews/517/517734_9996727-hq.mp3;Foley;Kbps96;False;3,20937
501000;Bird - Pajaro 1.ogg;Lunevix;2024;AillamentAcustic|FontSonora|SoDielgetic|FoleyArt|PaisatgeSonor;https://cdn.freesound.org/previews/501/501000_4517415-hq.mp3;Electrònic;Kbps360;True;1,15023
467153;Bird 2.wav;dela.deb;2024;FrequenciaDeMostratge;https://cdn.freesound.org/previews/467/467153_9575381-hq.mp3;Urbà;Kbps360;True;7,10267
9326;bird tweet 3.aif;tigersound;2024;FontSonora|FrequenciaDeMostratge|FoleyArt|CaptacioDeCamp|MonoStereoAmbisonic|Postprocessament;https://cdn.freesound.org/previews/9/9326_23035-hq.mp3;Electrònic;Kbps96;True;0,940726
168437;Bird-Like-Chair-Squeak-3.flac;dland;2019;EnvolventADSR|TexturaSonora|SoDielgetic;https://cdn.freesound.org/previews/168/168437_274531-hq.mp3;Ambiental;Kbps128;False;3,22626
811844;Bird Tweet 2;Aislink;2024;SoDielgetic|EnvolventADSR|PaisatgeSonor|FontSonora;https://cdn.freesound.org/previews/811/811844_1879886-hq.mp3;Foley;Kbps128;True;3,15
519057;bird02.wav;l0vebliss;2019;EnvolventADSR;https://cdn.freesound.org/previews/519/519057_3189774-hq.mp3;Foley;Kbps360;True;5,5
513709;single bird chirp - 4;Luke100000;2023;MonoStereoAmbisonic|FrequenciaDeMostratge;https://cdn.freesound.org/previews/513/513709_3211895-hq.mp3;Urbà;Kbps64;False;0,747982
510940;Bird Honk - 1.wav;SpaceJoe;2022;FoleyArt|FrequenciaDeMostratge|CaptacioDeCamp|EnvolventADSR|FontSonora;https://cdn.freesound.org/previews/510/510940_6150892-hq.mp3;Ambiental;Kbps192;True;0,452789
737198;Unidentified bird 1;Sadiquecat;2023;LlenguatgeSonor|FoleyArt|FrequenciaDeMostratge|PaisatgeSonor;https://cdn.freesound.org/previews/737/737198_5287430-hq.mp3;Foley;Kbps128;False;0,730208
510941;Water Birds - 4.wav;SpaceJoe;2020;FontSonora;https://cdn.freesound.org/previews/510/510941_6150892-hq.mp3;Urbà;Kbps96;True;1,7763
507263;Bird Noise - 3.wav;SpaceJoe;2023;Postprocessament|MonoStereoAmbisonic|LlenguatgeSonor|EnvolventADSR|CaptacioDeCamp;https://cdn.freesound.org/previews/507/507263_6150892-hq.mp3;Ambiental;Kbps96;True;1,87553
507262;Bird Noise - 4.wav;SpaceJoe;2018;SoDielgetic;https://cdn.freesound.org/previews/507/507262_6150892-hq.mp3;Urbà;Kbps192;True;2,5804999
507260;Bird Noise - 14.wav;SpaceJoe;2022;LlenguatgeSonor;https://cdn.freesound.org/previews/507/507260_6150892-hq.mp3;Natura;Kbps128;True;3,29723
607889;Bem-te-vi bird 6.wav;joseneto.sound;2019;MonoStereoAmbisonic|FrequenciaDeMostratge;https://cdn.freesound.org/previews/607/607889_7405868-hq.mp3;Mecànic;Kbps128;True;7,41154
811845;Bird Tweet 3;Aislink;2022;;https://cdn.freesound.org/previews/811/811845_1879886-hq.mp3;Urbà;Kbps64;True;3,15
507261;Bird Noise - 13.wav;SpaceJoe;2020;TexturaSonora|EnvolventADSR|MonoStereoAmbisonic|FoleyArt;https://cdn.freesound.org/previews/507/507261_6150892-hq.mp3;Ambiental;Kbps64;True;3,52916
34207;birds_01.wav;deleted_user_229898;2024;TexturaSonora|MonoStereoAmbisonic;https://cdn.freesound.org/previews/34/34207_229898-hq.mp3;Mecànic;Kbps64;True;2,9149
19633;BBG-X01-Noise.mp3;Freed;2021;FoleyArt|FrequenciaDeMostratge|EnvolventADSR;https://cdn.freesound.org/previews/19/19633_600-hq.mp3;Foley;Kbps96;True;4,29821
733048;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc C584;The_Sample_Workshop;2024;FontSonora|FoleyArt|LlenguatgeSonor;https://cdn.freesound.org/previews/733/733048_151878-hq.mp3;Foley;Kbps360;True;1,76007
733047;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc C472;The_Sample_Workshop;2023;;https://cdn.freesound.org/previews/733/733047_151878-hq.mp3;Electrònic;Kbps96;True;1,75107
733046;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc C360;The_Sample_Workshop;2021;AillamentAcustic|EnvolventADSR|FrequenciaDeMostratge;https://cdn.freesound.org/previews/733/733046_151878-hq.mp3;Foley;Kbps128;True;1,75002
733045;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc C248;The_Sample_Workshop;2024;LlenguatgeSonor|Postprocessament|TexturaSonora|MonoStereoAmbisonic|EnvolventADSR|SoDielgetic;https://cdn.freesound.org/previews/733/733045_151878-hq.mp3;Mecànic;Kbps360;True;1,74063
733044;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc C136;The_Sample_Workshop;2019;MonoStereoAmbisonic|PaisatgeSonor|EnvolventADSR;https://cdn.freesound.org/previews/733/733044_151878-hq.mp3;Electrònic;Kbps96;True;1,7281
733043;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc C024;The_Sample_Workshop;2021;TexturaSonora|PaisatgeSonor|CaptacioDeCamp|FrequenciaDeMostratge|FontSonora|AillamentAcustic;https://cdn.freesound.org/previews/733/733043_151878-hq.mp3;Mecànic;Kbps192;True;1,7241
733042;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc C-112;The_Sample_Workshop;2023;LlenguatgeSonor|FoleyArt;https://cdn.freesound.org/previews/733/733042_151878-hq.mp3;Electrònic;Kbps64;True;1,7249
733041;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc A7117;The_Sample_Workshop;2018;Postprocessament|AillamentAcustic|LlenguatgeSonor|PaisatgeSonor|TexturaSonora|FoleyArt;https://cdn.freesound.org/previews/733/733041_151878-hq.mp3;Mecànic;Kbps128;True;1,75946
733040;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc A6105;The_Sample_Workshop;2020;FoleyArt|FontSonora;https://cdn.freesound.org/previews/733/733040_151878-hq.mp3;Electrònic;Kbps360;True;1,75594
733039;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc A593;The_Sample_Workshop;2022;LlenguatgeSonor|CaptacioDeCamp|AillamentAcustic|MonoStereoAmbisonic|TexturaSonora;https://cdn.freesound.org/previews/733/733039_151878-hq.mp3;Mecànic;Kbps96;True;1,75984
733038;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc A481;The_Sample_Workshop;2024;AillamentAcustic|FoleyArt;https://cdn.freesound.org/previews/733/733038_151878-hq.mp3;Electrònic;Kbps128;True;1,75694
733037;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc A369;The_Sample_Workshop;2019;FontSonora|Postprocessament|SoDielgetic|FrequenciaDeMostratge|MonoStereoAmbisonic;https://cdn.freesound.org/previews/733/733037_151878-hq.mp3;Ambiental;Kbps360;True;1,76066
733036;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc A257;The_Sample_Workshop;2021;LlenguatgeSonor|MonoStereoAmbisonic;https://cdn.freesound.org/previews/733/733036_151878-hq.mp3;Urbà;Kbps96;True;1,7537
733035;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc A145;The_Sample_Workshop;2024;EnvolventADSR|SoDielgetic|PaisatgeSonor|LlenguatgeSonor|TexturaSonora;https://cdn.freesound.org/previews/733/733035_151878-hq.mp3;Ambiental;Kbps192;True;1,74499
733034;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc A033;The_Sample_Workshop;2019;FoleyArt;https://cdn.freesound.org/previews/733/733034_151878-hq.mp3;Urbà;Kbps64;True;1,73295
733033;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc A-29;The_Sample_Workshop;2021;TexturaSonora|FontSonora|EnvolventADSR|SoDielgetic|FrequenciaDeMostratge;https://cdn.freesound.org/previews/733/733033_151878-hq.mp3;Ambiental;Kbps128;True;1,72472
733032;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc A-121;The_Sample_Workshop;2023;CaptacioDeCamp;https://cdn.freesound.org/previews/733/733032_151878-hq.mp3;Urbà;Kbps360;True;1,74612
338893;expressional fart.mp3;Fartmaster666;2024;;https://cdn.freesound.org/previews/338/338893_6029415-hq.mp3;Urbà;Kbps360;True;4,20571
338892;long wet fart.mp3;Fartmaster666;2023;CaptacioDeCamp|MonoStereoAmbisonic|EnvolventADSR;https://cdn.freesound.org/previews/338/338892_6029415-hq.mp3;Ambiental;Kbps64;True;6,03429
456555;Land Fart.wav;Fartmaster666;2022;TexturaSonora|EnvolventADSR|FontSonora|MonoStereoAmbisonic;https://cdn.freesound.org/previews/456/456555_6029415-hq.mp3;Foley;Kbps64;True;6,66669
456552;Endurance Fart.wav;Fartmaster666;2018;;https://cdn.freesound.org/previews/456/456552_6029415-hq.mp3;Ambiental;Kbps96;True;5,33336
456550;Fart with some Shit.wav;Fartmaster666;2023;;https://cdn.freesound.org/previews/456/456550_6029415-hq.mp3;Natura;Kbps360;True;5,33336
338898;wet fart.mp3;Fartmaster666;2018;Postprocessament|FoleyArt|MonoStereoAmbisonic|AillamentAcustic;https://cdn.freesound.org/previews/338/338898_6029415-hq.mp3;Mecànic;Kbps360;True;4,20571
456551;Fart Explosion.wav;Fartmaster666;2023;LlenguatgeSonor|FrequenciaDeMostratge|FontSonora;https://cdn.freesound.org/previews/456/456551_6029415-hq.mp3;Foley;Kbps192;True;5,33336
456543;Real Need Of Shit Fart.wav;Fartmaster666;2019;MonoStereoAmbisonic|CaptacioDeCamp;https://cdn.freesound.org/previews/456/456543_6029415-hq.mp3;Electrònic;Kbps192;True;5,33336
456549;Fatal Fart.wav;Fartmaster666;2021;TexturaSonora|MonoStereoAmbisonic|EnvolventADSR;https://cdn.freesound.org/previews/456/456549_6029415-hq.mp3;Electrònic;Kbps128;True;5,33336
733059;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc D#699;The_Sample_Workshop;2022;TexturaSonora|PaisatgeSonor;https://cdn.freesound.org/previews/733/733059_151878-hq.mp3;Urbà;Kbps192;True;1,7632
733058;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc D#587;The_Sample_Workshop;2024;LlenguatgeSonor|FoleyArt|MonoStereoAmbisonic|PaisatgeSonor|Postprocessament;https://cdn.freesound.org/previews/733/733058_151878-hq.mp3;Ambiental;Kbps64;True;1,76222
456558;Liquid Destiny Fart.wav;Fartmaster666;2023;TexturaSonora;https://cdn.freesound.org/previews/456/456558_6029415-hq.mp3;Urbà;Kbps64;True;5,33336
456548;Sneaky Slight Fart.wav;Fartmaster666;2023;LlenguatgeSonor|Postprocessament|EnvolventADSR|FontSonora|SoDielgetic|TexturaSonora;https://cdn.freesound.org/previews/456/456548_6029415-hq.mp3;Mecànic;Kbps192;True;4,33336
733061;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc F#-118;The_Sample_Workshop;2018;LlenguatgeSonor|FrequenciaDeMostratge;https://cdn.freesound.org/previews/733/733061_151878-hq.mp3;Urbà;Kbps360;True;1,73472
456535;Contaminated Beer Fart.wav;Fartmaster666;2022;MonoStereoAmbisonic;https://cdn.freesound.org/previews/456/456535_6029415-hq.mp3;Urbà;Kbps192;True;5,00002
456534;Cripple Fart.wav;Fartmaster666;2024;SoDielgetic|Postprocessament|CaptacioDeCamp|LlenguatgeSonor;https://cdn.freesound.org/previews/456/456534_6029415-hq.mp3;Ambiental;Kbps64;True;5,66669
733060;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc D#7111;The_Sample_Workshop;2020;FrequenciaDeMostratge|PaisatgeSonor|FoleyArt|CaptacioDeCamp|EnvolventADSR;https://cdn.freesound.org/previews/733/733060_151878-hq.mp3;Ambiental;Kbps96;True;1,75891
456531;Airsong Fart.wav;Fartmaster666;2021;;https://cdn.freesound.org/previews/456/456531_6029415-hq.mp3;Foley;Kbps360;True;5,33336
456533;Deep Fart.wav;Fartmaster666;2023;;https://cdn.freesound.org/previews/456/456533_6029415-hq.mp3;Natura;Kbps96;True;8,0000199
456556;High Hitter Fart.wav;Fartmaster666;2024;;https://cdn.freesound.org/previews/456/456556_6029415-hq.mp3;Mecànic;Kbps96;True;5,33336
456546;Squishy Fart.wav;Fartmaster666;2020;FrequenciaDeMostratge|PaisatgeSonor|MonoStereoAmbisonic|EnvolventADSR|AillamentAcustic|SoDielgetic;https://cdn.freesound.org/previews/456/456546_6029415-hq.mp3;Mecànic;Kbps128;True;2,66669
456545;Songlike Fart.wav;Fartmaster666;2022;AillamentAcustic|PaisatgeSonor;https://cdn.freesound.org/previews/456/456545_6029415-hq.mp3;Electrònic;Kbps360;True;5,00002
456544;Scared Fart.wav;Fartmaster666;2024;AillamentAcustic|FontSonora|LlenguatgeSonor|EnvolventADSR|CaptacioDeCamp|PaisatgeSonor;https://cdn.freesound.org/previews/456/456544_6029415-hq.mp3;Mecànic;Kbps96;True;5,33336
456542;Shitdrop Fart.wav;Fartmaster666;2021;TexturaSonora|FrequenciaDeMostratge|Postprocessament|EnvolventADSR|FoleyArt;https://cdn.freesound.org/previews/456/456542_6029415-hq.mp3;Mecànic;Kbps64;True;6,66669
733057;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc D#475;The_Sample_Workshop;2019;SoDielgetic;https://cdn.freesound.org/previews/733/733057_151878-hq.mp3;Urbà;Kbps128;True;1,75882
733054;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc D#139;The_Sample_Workshop;2019;FoleyArt|Postprocessament|LlenguatgeSonor|CaptacioDeCamp;https://cdn.freesound.org/previews/733/733054_151878-hq.mp3;Ambiental;Kbps128;True;1,7427
456529;Cannonball Fart.wav;Fartmaster666;2018;;https://cdn.freesound.org/previews/456/456529_6029415-hq.mp3;Mecànic;Kbps128;True;6,66669
733056;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc D#363;The_Sample_Workshop;2021;FontSonora|CaptacioDeCamp|TexturaSonora|FrequenciaDeMostratge|FoleyArt;https://cdn.freesound.org/previews/733/733056_151878-hq.mp3;Ambiental;Kbps360;True;1,74753
733052;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc D#-115;The_Sample_Workshop;2023;MonoStereoAmbisonic|LlenguatgeSonor|FontSonora|PaisatgeSonor;https://cdn.freesound.org/previews/733/733052_151878-hq.mp3;Foley;Kbps96;True;1,74311
456528;Classic Scream Fart.wav;Fartmaster666;2023;EnvolventADSR|AillamentAcustic|FrequenciaDeMostratge;https://cdn.freesound.org/previews/456/456528_6029415-hq.mp3;Foley;Kbps96;True;4,00002
733053;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc D#027;The_Sample_Workshop;2021;TexturaSonora;https://cdn.freesound.org/previews/733/733053_151878-hq.mp3;Natura;Kbps360;True;1,74249
419108;Melodic Fart;Fartmaster666;2023;SoDielgetic|PaisatgeSonor;https://cdn.freesound.org/previews/419/419108_6029415-hq.mp3;Foley;Kbps192;True;3,99404
419107;Juicy Fart;Fartmaster666;2018;EnvolventADSR|LlenguatgeSonor|FontSonora|PaisatgeSonor|Postprocessament;https://cdn.freesound.org/previews/419/419107_6029415-hq.mp3;Natura;Kbps64;True;5,33336
419102;Singing Fart;Fartmaster666;2022;TexturaSonora;https://cdn.freesound.org/previews/419/419102_6029415-hq.mp3;Electrònic;Kbps360;True;4,73252
419099;Swaggy Fart;Fartmaster666;2021;SoDielgetic|Postprocessament|PaisatgeSonor|CaptacioDeCamp;https://cdn.freesound.org/previews/419/419099_6029415-hq.mp3;Mecànic;Kbps64;True;5,64782
338891;loud fart.mp3;Fartmaster666;2019;SoDielgetic|FrequenciaDeMostratge|AillamentAcustic|TexturaSonora|Postprocessament|LlenguatgeSonor;https://cdn.freesound.org/previews/338/338891_6029415-hq.mp3;Urbà;Kbps128;True;3,6049
419100;Celebration Fart;Fartmaster666;2019;FontSonora;https://cdn.freesound.org/previews/419/419100_6029415-hq.mp3;Electrònic;Kbps192;True;4,66669
419098;Barking Fart;Fartmaster666;2019;;https://cdn.freesound.org/previews/419/419098_6029415-hq.mp3;Mecànic;Kbps64;True;4,00002
338890;nice fart.mp3;Fartmaster666;2021;EnvolventADSR|FrequenciaDeMostratge|FoleyArt;https://cdn.freesound.org/previews/338/338890_6029415-hq.mp3;Ambiental;Kbps360;True;3,6049
733051;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc C8120;The_Sample_Workshop;2022;;https://cdn.freesound.org/previews/733/733051_151878-hq.mp3;Foley;Kbps64;True;1,76499
733050;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc C7108;The_Sample_Workshop;2020;Postprocessament|FoleyArt|MonoStereoAmbisonic|CaptacioDeCamp;https://cdn.freesound.org/previews/733/733050_151878-hq.mp3;Foley;Kbps64;True;1,7561
419105;Brutal Fart;Fartmaster666;2022;CaptacioDeCamp|TexturaSonora|EnvolventADSR|AillamentAcustic|PaisatgeSonor;https://cdn.freesound.org/previews/419/419105_6029415-hq.mp3;Natura;Kbps360;True;4,10846
456557;Long Midrange Fart.wav;Fartmaster666;2018;Postprocessament|CaptacioDeCamp|MonoStereoAmbisonic|EnvolventADSR;https://cdn.freesound.org/previews/456/456557_6029415-hq.mp3;Foley;Kbps128;True;5,00002
733055;5286 JEL-NOTE-FART5286 JEL-NOTE-FART-PR TMc D#251;The_Sample_Workshop;2024;LlenguatgeSonor;https://cdn.freesound.org/previews/733/733055_151878-hq.mp3;Urbà;Kbps64;True;1,74925
456539;Super Moist Fart.wav;Fartmaster666;2021;TexturaSonora;https://cdn.freesound.org/previews/456/456539_6029415-hq.mp3;Urbà;Kbps64;True;4,33336
456536;Ecstasy Fart.wav;Fartmaster666;2020;AillamentAcustic|FontSonora|PaisatgeSonor|MonoStereoAmbisonic;https://cdn.freesound.org/previews/456/456536_6029415-hq.mp3;Ambiental;Kbps96;True;4,66669
456530;Beer Shit Farting.wav;Fartmaster666;2018;Postprocessament|PaisatgeSonor|MonoStereoAmbisonic;https://cdn.freesound.org/previews/456/456530_6029415-hq.mp3;Foley;Kbps128;True;4,66669
260961;fart5.wav;smokevhstapes;2020;AillamentAcustic|FontSonora;https://cdn.freesound.org/previews/260/260961_3284785-hq.mp3;Ambiental;Kbps192;True;3,81456
260958;fart2.wav;smokevhstapes;2019;FoleyArt|FontSonora|EnvolventADSR|Postprocessament|PaisatgeSonor;https://cdn.freesound.org/previews/260/260958_3284785-hq.mp3;Urbà;Kbps192;True;3,56361
803696;25 - fart;anndszjuvupftbim;2021;MonoStereoAmbisonic|CaptacioDeCamp|FoleyArt|SoDielgetic|LlenguatgeSonor|EnvolventADSR;https://cdn.freesound.org/previews/803/803696_7895129-hq.mp3;Foley;Kbps360;True;0,391083
803562;03 - fart;anndszjuvupftbim;2023;AillamentAcustic|LlenguatgeSonor|FrequenciaDeMostratge|SoDielgetic|PaisatgeSonor;https://cdn.freesound.org/previews/803/803562_7895129-hq.mp3;Mecànic;Kbps96;True;0,782792
266450;Chair Fart;Ezcah;2021;MonoStereoAmbisonic|TexturaSonora|FontSonora|CaptacioDeCamp|FoleyArt|AillamentAcustic;https://cdn.freesound.org/previews/266/266450_1900515-hq.mp3;Electrònic;Kbps192;True;2,7419699
419097;Ultra Bass Fart;Fartmaster666;2018;SoDielgetic|AillamentAcustic|LlenguatgeSonor|PaisatgeSonor;https://cdn.freesound.org/previews/419/419097_6029415-hq.mp3;Mecànic;Kbps360;True;5,4502
253853;Fart40.wav;Jagadamba;2024;CaptacioDeCamp|PaisatgeSonor|LlenguatgeSonor|Postprocessament|EnvolventADSR|SoDielgetic;https://cdn.freesound.org/previews/253/253853_4062622-hq.mp3;Ambiental;Kbps128;False;0,795374
253851;Fart54.wav;Jagadamba;2021;FontSonora|MonoStereoAmbisonic|FrequenciaDeMostratge|EnvolventADSR|PaisatgeSonor|CaptacioDeCamp;https://cdn.freesound.org/previews/253/253851_4062622-hq.mp3;Ambiental;Kbps96;False;0,99576
253848;Fart 21.wav;Jagadamba;2021;MonoStereoAmbisonic|FoleyArt;https://cdn.freesound.org/previews/253/253848_4062622-hq.mp3;Urbà;Kbps128;False;1,4605
253847;Fart 55.wav;Jagadamba;2023;LlenguatgeSonor|AillamentAcustic|FontSonora|CaptacioDeCamp|FrequenciaDeMostratge;https://cdn.freesound.org/previews/253/253847_4062622-hq.mp3;Ambiental;Kbps192;False;0,33898
253844;Fart 17.wav;Jagadamba;2022;FoleyArt;https://cdn.freesound.org/previews/253/253844_4062622-hq.mp3;Natura;Kbps360;False;0,505261
253840;Fart 13.wav;Jagadamba;2023;FoleyArt;https://cdn.freesound.org/previews/253/253840_4062622-hq.mp3;Natura;Kbps128;False;0,380204
253838;Fart 14.wav;Jagadamba;2021;;https://cdn.freesound.org/previews/253/253838_4062622-hq.mp3;Foley;Kbps128;False;0,306327
253836;Fart 51.wav;Jagadamba;2018;;https://cdn.freesound.org/previews/253/253836_4062622-hq.mp3;Natura;Kbps64;False;0,40873
253835;Fart 50.wav;Jagadamba;2020;EnvolventADSR|Postprocessament|MonoStereoAmbisonic;https://cdn.freesound.org/previews/253/253835_4062622-hq.mp3;Electrònic;Kbps96;False;0,62644
253833;Fart 45.wav;Jagadamba;2024;CaptacioDeCamp|EnvolventADSR|AillamentAcustic;https://cdn.freesound.org/previews/253/253833_4062622-hq.mp3;Electrònic;Kbps64;False;0,250544
253830;Fart 52.wav;Jagadamba;2023;PaisatgeSonor|SoDielgetic|Postprocessament|CaptacioDeCamp|LlenguatgeSonor|MonoStereoAmbisonic;https://cdn.freesound.org/previews/253/253830_4062622-hq.mp3;Mecànic;Kbps64;False;1,51179
253827;Fart Combo.wav;Jagadamba;2023;FrequenciaDeMostratge|MonoStereoAmbisonic;https://cdn.freesound.org/previews/253/253827_4062622-hq.mp3;Urbà;Kbps96;False;2,78057
650673;WAV Fart Vegan 030.wav;frenkfurth;2023;AillamentAcustic|FrequenciaDeMostratge|PaisatgeSonor|Postprocessament|SoDielgetic;https://cdn.freesound.org/previews/650/650673_13558226-hq.mp3;Foley;Kbps360;True;6,36011
650672;WAV Fart Vegan 025.wav;frenkfurth;2018;CaptacioDeCamp;https://cdn.freesound.org/previews/650/650672_13558226-hq.mp3;Natura;Kbps96;True;4,33298
650671;WAV Fart Vegan 026.wav;frenkfurth;2020;LlenguatgeSonor|SoDielgetic|FontSonora|PaisatgeSonor|FrequenciaDeMostratge;https://cdn.freesound.org/previews/650/650671_13558226-hq.mp3;Electrònic;Kbps192;True;4,21298
650670;WAV Fart Vegan 027.wav;frenkfurth;2022;TexturaSonora;https://cdn.freesound.org/previews/650/650670_13558226-hq.mp3;Mecànic;Kbps64;True;1,25342
650669;WAV Fart Vegan 028.wav;frenkfurth;2024;FontSonora|Postprocessament|MonoStereoAmbisonic|CaptacioDeCamp;https://cdn.freesound.org/previews/650/650669_13558226-hq.mp3;Electrònic;Kbps128;True;3,31108
650668;WAV Fart Vegan 021.wav;frenkfurth;2019;LlenguatgeSonor;https://cdn.freesound.org/previews/650/650668_13558226-hq.mp3;Mecànic;Kbps192;True;2,92192
650666;WAV Fart Vegan 023.wav;frenkfurth;2021;;https://cdn.freesound.org/previews/650/650666_13558226-hq.mp3;Electrònic;Kbps192;True;4,44313
650665;WAV Fart Vegan 024.wav;frenkfurth;2019;Postprocessament|CaptacioDeCamp|FontSonora|AillamentAcustic;https://cdn.freesound.org/previews/650/650665_13558226-hq.mp3;Electrònic;Kbps360;True;2,10413
650664;WAV Fart Vegan 019.wav;frenkfurth;2018;;https://cdn.freesound.org/previews/650/650664_13558226-hq.mp3;Ambiental;Kbps64;True;6,22898
650663;WAV Fart Vegan 020.wav;frenkfurth;2023;EnvolventADSR|TexturaSonora|CaptacioDeCamp;https://cdn.freesound.org/previews/650/650663_13558226-hq.mp3;Urbà;Kbps192;True;7,22392
650662;WAV Fart Vegan 015.wav;frenkfurth;2022;;https://cdn.freesound.org/previews/650/650662_13558226-hq.mp3;Natura;Kbps192;True;3,61902
650661;WAV Fart Vegan 016.wav;frenkfurth;2020;FontSonora|LlenguatgeSonor|MonoStereoAmbisonic;https://cdn.freesound.org/previews/650/650661_13558226-hq.mp3;Urbà;Kbps128;True;3,828
650660;WAV Fart Vegan 017.wav;frenkfurth;2022;Postprocessament|TexturaSonora|FrequenciaDeMostratge|FontSonora|FoleyArt|SoDielgetic;https://cdn.freesound.org/previews/650/650660_13558226-hq.mp3;Ambiental;Kbps192;True;3,43481
650659;WAV Fart Vegan 018.wav;frenkfurth;2024;SoDielgetic|PaisatgeSonor|FrequenciaDeMostratge;https://cdn.freesound.org/previews/650/650659_13558226-hq.mp3;Urbà;Kbps64;True;2,52188
650658;WAV Fart Vegan 011.wav;frenkfurth;2019;EnvolventADSR|MonoStereoAmbisonic|PaisatgeSonor|LlenguatgeSonor|AillamentAcustic|FoleyArt;https://cdn.freesound.org/previews/650/650658_13558226-hq.mp3;Ambiental;Kbps128;True;4,92535
650657;WAV Fart Vegan 012.wav;frenkfurth;2022;AillamentAcustic|SoDielgetic;https://cdn.freesound.org/previews/650/650657_13558226-hq.mp3;Urbà;Kbps360;True;4,99005
